# Time	Pos	PotentialE	KineticE	TotalE
0.0810000002	1.29263604	-0.673637629	0.0166277476	-0.6570099
0.0820000023	1.29245245	-0.674055219	0.0170450322	-0.657010198
0.0830000043	1.29226661	-0.674477935	0.0174676441	-0.657010317
0.0840000063	1.2920785	-0.674905956	0.0178955849	-0.657010376
0.0850000009	1.29188812	-0.67533946	0.0183288623	-0.657010615
0.0860000029	1.29169548	-0.675778151	0.0187674835	-0.657010674
0.0870000049	1.29150057	-0.676222146	0.0192114543	-0.657010674
0.088000007	1.2913034	-0.676671505	0.0196607839	-0.657010734
0.0890000015	1.29110396	-0.677126229	0.0201154817	-0.657010734
0.0900000036	1.29090214	-0.677586555	0.0205755513	-0.657011032
0.0910000056	1.29069805	-0.678052306	0.021041004	-0.65701133
0.0920000076	1.2904917	-0.678523302	0.0215118453	-0.657011449
0.0930000022	1.29028308	-0.678999543	0.0219880808	-0.657011449
0.0940000042	1.2900722	-0.679481268	0.022469718	-0.657011569
0.0950000063	1.28985906	-0.679968357	0.0229567699	-0.657011569
0.0960000008	1.28964365	-0.680460811	0.0234492403	-0.657011569
0.0970000029	1.28942585	-0.680958927	0.0239471365	-0.657011807
0.0980000049	1.28920579	-0.681462407	0.0244504679	-0.657011926
0.0990000069	1.28898346	-0.681971371	0.024959242	-0.657012105
0.100000001	1.28875887	-0.6824857	0.025473468	-0.657012224
0.101000004	1.28853202	-0.683005154	0.0259931516	-0.657011986
0.102000006	1.28830278	-0.683530629	0.026518302	-0.657012343
0.103000008	1.28807127	-0.684061408	0.0270489268	-0.657012463
0.104000002	1.28783751	-0.684597492	0.0275850315	-0.657012463
0.105000004	1.28760147	-0.685139239	0.0281266272	-0.657012582
0.106000006	1.28736305	-0.685686469	0.0286737233	-0.657012761
0.107000008	1.28712237	-0.686239123	0.0292263273	-0.65701282
0.108000003	1.28687942	-0.68679738	0.0297844447	-0.657012939
0.109000005	1.28663421	-0.687361002	0.0303480867	-0.657012939
0.110000007	1.28638661	-0.687930405	0.0309172608	-0.657013118
0.111000009	1.28613675	-0.688505232	0.0314919762	-0.657013237
0.112000003	1.28588462	-0.689085424	0.0320722423	-0.657013178
0.113000005	1.28563011	-0.689671516	0.0326580629	-0.657013476
0.114000008	1.28537333	-0.690263033	0.033249449	-0.657013595
0.115000002	1.28511429	-0.690860033	0.0338464044	-0.657013655
0.116000004	1.28485286	-0.691462874	0.034448944	-0.657013953
0.117000006	1.28458917	-0.692071021	0.0350570753	-0.657013953
0.118000008	1.28432322	-0.692684889	0.0356708094	-0.657014072
