0.000000	-2.646385	6.012712	3.366327
0.001000	-2.667993	6.034321	3.366328
0.002000	-2.689828	6.056154	3.366326
0.003000	-2.711891	6.078217	3.366326
0.004000	-2.734182	6.100508	3.366326
0.005000	-2.756706	6.123032	3.366326
0.006000	-2.779464	6.145789	3.366326
0.007000	-2.802456	6.168781	3.366326
0.008000	-2.825686	6.192011	3.366325
0.009000	-2.849154	6.215480	3.366325
0.010000	-2.872864	6.239190	3.366326
0.011000	-2.896816	6.263143	3.366327
0.012000	-2.921012	6.287339	3.366327
0.013000	-2.945454	6.311781	3.366327
0.014000	-2.970143	6.336470	3.366327
0.015000	-2.995081	6.361408	3.366328
0.016000	-3.020268	6.386595	3.366327
0.017000	-3.045707	6.412034	3.366327
0.018000	-3.071397	6.437724	3.366327
0.019000	-3.097340	6.463668	3.366328
0.020000	-3.123538	6.489865	3.366327
0.021000	-3.149989	6.516316	3.366327
0.022000	-3.176696	6.543023	3.366327
0.023000	-3.203659	6.569986	3.366327
0.024000	-3.230878	6.597204	3.366327
0.025000	-3.258352	6.624678	3.366326
0.026000	-3.286082	6.652409	3.366327
0.027000	-3.314068	6.680395	3.366327
0.028000	-3.342309	6.708636	3.366327
0.029000	-3.370806	6.737132	3.366326
0.030000	-3.399554	6.765881	3.366327
0.031000	-3.428556	6.794882	3.366326
0.032000	-3.457808	6.824134	3.366326
0.033000	-3.487309	6.853635	3.366326
0.034000	-3.517057	6.883384	3.366326
0.035000	-3.547051	6.913376	3.366325
0.036000	-3.577286	6.943610	3.366324
0.037000	-3.607759	6.974083	3.366324
0.038000	-3.638467	7.004791	3.366324
0.039000	-3.669406	7.035730	3.366324
0.040000	-3.700572	7.066895	3.366323
0.041000	-3.731959	7.098282	3.366323
0.042000	-3.763563	7.129886	3.366323
0.043000	-3.795378	7.161700	3.366323
0.044000	-3.827396	7.193717	3.366321
0.045000	-3.859612	7.225932	3.366321
0.046000	-3.892016	7.258336	3.366319
0.047000	-3.924601	7.290919	3.366319
0.048000	-3.957357	7.323674	3.366317
0.049000	-3.990274	7.356590	3.366316
0.050000	-4.023342	7.389657	3.366315
0.051000	-4.056549	7.422863	3.366315
0.052000	-4.089881	7.456196	3.366314
0.053000	-4.123328	7.489641	3.366313
0.054000	-4.156874	7.523185	3.366311
0.055000	-4.190502	7.556811	3.366310
