# Time	Pos	PotentialE	KineticE	TotalE
0.230000	1.239152	-0.799687	0.142670	-0.657017
0.231000	1.238617	-0.800968	0.143951	-0.657017
0.232000	1.238079	-0.802256	0.145239	-0.657017
0.233000	1.237539	-0.803548	0.146531	-0.657017
0.234000	1.236996	-0.804846	0.147829	-0.657017
0.235000	1.236451	-0.806150	0.149133	-0.657017
0.236000	1.235904	-0.807459	0.150442	-0.657017
0.237000	1.235354	-0.808773	0.151756	-0.657017
0.238000	1.234802	-0.810092	0.153075	-0.657017
0.239000	1.234248	-0.811417	0.154400	-0.657017
0.240000	1.233691	-0.812747	0.155730	-0.657017
0.241000	1.233132	-0.814082	0.157065	-0.657017
0.242000	1.232570	-0.815422	0.158406	-0.657017
0.243000	1.232006	-0.816768	0.159751	-0.657017
0.244000	1.231439	-0.818118	0.161101	-0.657017
0.245000	1.230871	-0.819474	0.162457	-0.657017
0.246000	1.230299	-0.820834	0.163817	-0.657017
0.247000	1.229726	-0.822199	0.165183	-0.657017
0.248000	1.229150	-0.823570	0.166553	-0.657017
0.249000	1.228572	-0.824945	0.167928	-0.657017
0.250000	1.227991	-0.826325	0.169308	-0.657017
0.251000	1.227408	-0.827709	0.170692	-0.657017
0.252000	1.226822	-0.829098	0.172081	-0.657017
0.253000	1.226234	-0.830492	0.173475	-0.657017
0.254000	1.225644	-0.831891	0.174874	-0.657017
0.255000	1.225052	-0.833293	0.176276	-0.657017
0.256000	1.224457	-0.834701	0.177684	-0.657017
0.257000	1.223859	-0.836113	0.179096	-0.657017
0.258000	1.223260	-0.837529	0.180512	-0.657017
0.259000	1.222658	-0.838949	0.181932	-0.657017
0.260000	1.222053	-0.840373	0.183356	-0.657017
0.261000	1.221447	-0.841802	0.184785	-0.657017
0.262000	1.220837	-0.843235	0.186218	-0.657017
0.263000	1.220226	-0.844671	0.187654	-0.657017
0.264000	1.219612	-0.846112	0.189095	-0.657017
0.265000	1.218996	-0.847556	0.190539	-0.657017
0.266000	1.218378	-0.849005	0.191987	-0.657017
0.267000	1.217757	-0.850456	0.193439	-0.657017
0.268000	1.217134	-0.851912	0.194895	-0.657017
0.269000	1.216508	-0.853371	0.196354	-0.657017
0.270000	1.215880	-0.854833	0.197816	-0.657017
0.271000	1.215250	-0.856299	0.199282	-0.657017
0.272000	1.214618	-0.857768	0.200751	-0.657017
0.273000	1.213983	-0.859240	0.202223	-0.657017
0.274000	1.213346	-0.860715	0.203698	-0.657017
0.275000	1.212706	-0.862193	0.205176	-0.657017
0.276000	1.212064	-0.863674	0.206657	-0.657017
0.277000	1.211420	-0.865158	0.208141	-0.657017
0.278000	1.210774	-0.866644	0.209627	-0.657017
0.279000	1.210125	-0.868133	0.211116	-0.657017
0.280000	1.209475	-0.869625	0.212607	-0.657017
0.281000	1.208821	-0.871118	0.214101	-0.657017
0.282000	1.208166	-0.872614	0.215597	-0.657017
0.283000	1.207508	-0.874112	0.217095	-0.657017
0.284000	1.206848	-0.875612	0.218595	-0.657017
0.285000	1.206186	-0.877114	0.220097	-0.657017
0.286000	1.205521	-0.878618	0.221601	-0.657017
0.287000	1.204854	-0.880123	0.223106	-0.657017
0.288000	1.204185	-0.881630	0.224612	-0.657017
0.289000	1.203514	-0.883138	0.226120	-0.657017
0.290000	1.202840	-0.884647	0.227630	-0.657017
0.291000	1.202164	-0.886157	0.229140	-0.657017
0.292000	1.201486	-0.887668	0.230651	-0.657017
0.293000	1.200806	-0.889180	0.232163	-0.657017
0.294000	1.200123	-0.890693	0.233675	-0.657017
0.295000	1.199439	-0.892206	0.235188	-0.657017
0.296000	1.198752	-0.893719	0.236702	-0.657017
0.297000	1.198062	-0.895232	0.238215	-0.657017
0.298000	1.197371	-0.896746	0.239728	-0.657017
0.299000	1.196678	-0.898259	0.241242	-0.657017
0.300000	1.195982	-0.899772	0.242755	-0.657017
0.301000	1.195284	-0.901284	0.244267	-0.657017
0.302000	1.194584	-0.902796	0.245778	-0.657017
0.303000	1.193882	-0.904307	0.247289	-0.657017
0.304000	1.193177	-0.905816	0.248799	-0.657017
0.305000	1.192471	-0.907325	0.250307	-0.657017
0.306000	1.191762	-0.908832	0.251814	-0.657017
0.307000	1.191052	-0.910337	0.253319	-0.657017
0.308000	1.190339	-0.911840	0.254823	-0.657017
0.309000	1.189624	-0.913342	0.256324	-0.657017
0.310000	1.188907	-0.914841	0.257823	-0.657018
0.311000	1.188188	-0.916337	0.259320	-0.657018
0.312000	1.187466	-0.917831	0.260813	-0.657018
0.313000	1.186743	-0.919322	0.262304	-0.657018
0.314000	1.186018	-0.920810	0.263792	-0.657018
0.315000	1.185290	-0.922294	0.265277	-0.657018
0.316000	1.184561	-0.923775	0.266757	-0.657018
0.317000	1.183830	-0.925252	0.268234	-0.657018
0.318000	1.183096	-0.926725	0.269707	-0.657018
0.319000	1.182361	-0.928193	0.271175	-0.657018
0.320000	1.181623	-0.929657	0.272639	-0.657018
0.321000	1.180884	-0.931116	0.274098	-0.657018
0.322000	1.180143	-0.932570	0.275552	-0.657018
0.323000	1.179399	-0.934018	0.277000	-0.657018
0.324000	1.178654	-0.935461	0.278443	-0.657018
0.325000	1.177907	-0.936898	0.279880	-0.657018
0.326000	1.177158	-0.938328	0.281310	-0.657018
0.327000	1.176407	-0.939752	0.282734	-0.657018
0.328000	1.175654	-0.941169	0.284151	-0.657018
0.329000	1.174899	-0.942579	0.285561	-0.657018
0.330000	1.174142	-0.943982	0.286964	-0.657018
0.331000	1.173384	-0.945377	0.288359	-0.657018
0.332000	1.172623	-0.946764	0.289746	-0.657018
0.333000	1.171861	-0.948142	0.291124	-0.657018
0.334000	1.171097	-0.949512	0.292494	-0.657018
0.335000	1.170331	-0.950873	0.293855	-0.657018
0.336000	1.169564	-0.952224	0.295206	-0.657018
0.337000	1.168795	-0.953566	0.296548	-0.657018
0.338000	1.168024	-0.954897	0.297879	-0.657018
0.339000	1.167251	-0.956218	0.299200	-0.657018
0.340000	1.166477	-0.957529	0.300511	-0.657018
0.341000	1.165700	-0.958828	0.301810	-0.657018
0.342000	1.164923	-0.960116	0.303098	-0.657018
0.343000	1.164143	-0.961392	0.304373	-0.657018
0.344000	1.163362	-0.962655	0.305637	-0.657018
0.345000	1.162580	-0.963906	0.306888	-0.657018
0.346000	1.161795	-0.965144	0.308126	-0.657018
0.347000	1.161010	-0.966368	0.309350	-0.657018
0.348000	1.160222	-0.967579	0.310561	-0.657018
0.349000	1.159433	-0.968775	0.311757	-0.657018
0.350000	1.158643	-0.969957	0.312938	-0.657018
0.351000	1.157851	-0.971123	0.314105	-0.657019
0.352000	1.157058	-0.972274	0.315255	-0.657019
0.353000	1.156263	-0.973409	0.316390	-0.657019
0.354000	1.155467	-0.974527	0.317509	-0.657019
0.355000	1.154669	-0.975629	0.318610	-0.657019
0.356000	1.153870	-0.976713	0.319694	-0.657019
0.357000	1.153070	-0.977779	0.320761	-0.657019
0.358000	1.152268	-0.978827	0.321809	-0.657019
0.359000	1.151466	-0.979857	0.322838	-0.657019
0.360000	1.150661	-0.980867	0.323848	-0.657019
0.361000	1.149856	-0.981857	0.324839	-0.657019
0.362000	1.149049	-0.982828	0.325809	-0.657019
0.363000	1.148241	-0.983777	0.326758	-0.657019
0.364000	1.147432	-0.984705	0.327686	-0.657019
0.365000	1.146622	-0.985612	0.328593	-0.657019
0.366000	1.145811	-0.986497	0.329477	-0.657019
0.367000	1.144999	-0.987358	0.330339	-0.657019
0.368000	1.144185	-0.988197	0.331177	-0.657019
0.369000	1.143371	-0.989011	0.331992	-0.657019
0.370000	1.142556	-0.989801	0.332782	-0.657019
0.371000	1.141739	-0.990567	0.333548	-0.657019
0.372000	1.140922	-0.991307	0.334287	-0.657019
0.373000	1.140104	-0.992021	0.335001	-0.657019
0.374000	1.139285	-0.992708	0.335689	-0.657019
0.375000	1.138465	-0.993369	0.336349	-0.657019
0.376000	1.137645	-0.994001	0.336982	-0.657019
0.377000	1.136824	-0.994606	0.337586	-0.657020
0.378000	1.136001	-0.995182	0.338162	-0.657020
0.379000	1.135179	-0.995728	0.338708	-0.657020
0.380000	1.134355	-0.996245	0.339225	-0.657020
0.381000	1.133531	-0.996730	0.339711	-0.657020
0.382000	1.132707	-0.997185	0.340165	-0.657020
0.383000	1.131882	-0.997608	0.340588	-0.657020
0.384000	1.131056	-0.997999	0.340979	-0.657020
0.385000	1.130230	-0.998357	0.341337	-0.657020
0.386000	1.129404	-0.998681	0.341661	-0.657020
0.387000	1.128577	-0.998971	0.341951	-0.657020
0.388000	1.127750	-0.999227	0.342207	-0.657020
0.389000	1.126922	-0.999447	0.342427	-0.657020
0.390000	1.126095	-0.999631	0.342611	-0.657020
0.391000	1.125267	-0.999779	0.342759	-0.657020
0.392000	1.124439	-0.999890	0.342869	-0.657020
0.393000	1.123610	-0.999963	0.342942	-0.657020
0.394000	1.122782	-0.999997	0.342977	-0.657020
0.395000	1.121954	-0.999993	0.342972	-0.657020
0.396000	1.121126	-0.999949	0.342928	-0.657020
0.397000	1.120298	-0.999864	0.342844	-0.657021
0.398000	1.119470	-0.999739	0.342719	-0.657021
0.399000	1.118642	-0.999573	0.342552	-0.657021
0.400000	1.117814	-0.999365	0.342344	-0.657021
0.401000	1.116987	-0.999114	0.342093	-0.657021
0.402000	1.116160	-0.998819	0.341799	-0.657021
0.403000	1.115333	-0.998482	0.341461	-0.657021
0.404000	1.114507	-0.998099	0.341078	-0.657021
0.405000	1.113682	-0.997672	0.340651	-0.657021
0.406000	1.112856	-0.997200	0.340179	-0.657021
0.407000	1.112032	-0.996681	0.339660	-0.657021
0.408000	1.111208	-0.996115	0.339094	-0.657021
0.409000	1.110385	-0.995503	0.338482	-0.657021
0.410000	1.109562	-0.994843	0.337822	-0.657021
0.411000	1.108741	-0.994134	0.337113	-0.657021
0.412000	1.107920	-0.993377	0.336356	-0.657021
0.413000	1.107100	-0.992570	0.335549	-0.657021
0.414000	1.106282	-0.991714	0.334693	-0.657021
0.415000	1.105464	-0.990808	0.333786	-0.657021
0.416000	1.104648	-0.989850	0.332829	-0.657021
0.417000	1.103832	-0.988842	0.331820	-0.657021
0.418000	1.103018	-0.987781	0.330760	-0.657022
0.419000	1.102206	-0.986669	0.329647	-0.657022
0.420000	1.101394	-0.985504	0.328482	-0.657022
0.421000	1.100585	-0.984286	0.327265	-0.657022
0.422000	1.099776	-0.983015	0.325993	-0.657022
0.423000	1.098970	-0.981690	0.324669	-0.657022
0.424000	1.098165	-0.980312	0.323290	-0.657022
0.425000	1.097362	-0.978878	0.321857	-0.657022
0.426000	1.096560	-0.977391	0.320369	-0.657022
0.427000	1.095761	-0.975848	0.318826	-0.657022
0.428000	1.094963	-0.974250	0.317228	-0.657022
0.429000	1.094168	-0.972597	0.315575	-0.657022
0.430000	1.093374	-0.970888	0.313866	-0.657022
0.431000	1.092583	-0.969123	0.312101	-0.657022
0.432000	1.091794	-0.967302	0.310280	-0.657022
0.433000	1.091007	-0.965425	0.308403	-0.657022
0.434000	1.090223	-0.963492	0.306470	-0.657022
0.435000	1.089442	-0.961503	0.304481	-0.657022
0.436000	1.088663	-0.959457	0.302435	-0.657022
0.437000	1.087886	-0.957356	0.300333	-0.657022
0.438000	1.087113	-0.955197	0.298175	-0.657022
0.439000	1.086342	-0.952983	0.295961	-0.657022
0.440000	1.085574	-0.950713	0.293691	-0.657022
0.441000	1.084809	-0.948386	0.291364	-0.657022
0.442000	1.084047	-0.946004	0.288982	-0.657022
0.443000	1.083288	-0.943566	0.286544	-0.657022
0.444000	1.082533	-0.941073	0.284051	-0.657022
0.445000	1.081781	-0.938525	0.281503	-0.657022
0.446000	1.081032	-0.935923	0.278900	-0.657022
0.447000	1.080287	-0.933266	0.276244	-0.657022
0.448000	1.079546	-0.930555	0.273533	-0.657022
0.449000	1.078808	-0.927791	0.270768	-0.657022
0.450000	1.078074	-0.924973	0.267951	-0.657022
0.451000	1.077344	-0.922104	0.265082	-0.657022
0.452000	1.076618	-0.919183	0.262161	-0.657022
0.453000	1.075896	-0.916211	0.259189	-0.657022
0.454000	1.075178	-0.913188	0.256166	-0.657022
0.455000	1.074464	-0.910116	0.253094	-0.657022
0.456000	1.073755	-0.906996	0.249974	-0.657022
0.457000	1.073050	-0.903827	0.246805	-0.657022
0.458000	1.072350	-0.900611	0.243590	-0.657022
0.459000	1.071654	-0.897350	0.240328	-0.657022
0.460000	1.070963	-0.894043	0.237021	-0.657022
0.461000	1.070277	-0.890693	0.233671	-0.657022
0.462000	1.069596	-0.887300	0.230278	-0.657022
0.463000	1.068920	-0.883865	0.226843	-0.657022
0.464000	1.068249	-0.880390	0.223368	-0.657022
0.465000	1.067583	-0.876876	0.219854	-0.657021
0.466000	1.066922	-0.873324	0.216302	-0.657021
0.467000	1.066267	-0.869736	0.212715	-0.657021
0.468000	1.065618	-0.866113	0.209092	-0.657021
0.469000	1.064974	-0.862457	0.205436	-0.657021
0.470000	1.064336	-0.858769	0.201748	-0.657021
0.471000	1.063704	-0.855051	0.198031	-0.657021
0.472000	1.063077	-0.851305	0.194285	-0.657021
0.473000	1.062457	-0.847533	0.190512	-0.657021
0.474000	1.061843	-0.843735	0.186715	-0.657021
