0.000000	2.252293e+00	2.259376e+00	2.256419e+00	2.251836e+00	-2.252035e+00	-2.251066e+00	-2.254376e+00	-2.259883e+00	2.247276e+00	-2.249753e+00	2.252542e+00	-2.252629e+00
0.001000	2.254663e+00	2.268738e+00	2.262898e+00	2.253733e+00	-2.254017e+00	-2.252203e+00	-2.258851e+00	-2.269785e+00	2.244613e+00	-2.249546e+00	2.255064e+00	-2.255308e+00
0.002000	2.257111e+00	2.278085e+00	2.269435e+00	2.255692e+00	-2.255946e+00	-2.253409e+00	-2.263424e+00	-2.279706e+00	2.242013e+00	-2.249379e+00	2.257567e+00	-2.258039e+00
0.003000	2.259634e+00	2.287413e+00	2.276031e+00	2.257714e+00	-2.257820e+00	-2.254684e+00	-2.268095e+00	-2.289643e+00	2.239476e+00	-2.249252e+00	2.260051e+00	-2.260823e+00
0.004000	2.262232e+00	2.296722e+00	2.282683e+00	2.259797e+00	-2.259639e+00	-2.256029e+00	-2.272865e+00	-2.299597e+00	2.237002e+00	-2.249164e+00	2.262514e+00	-2.263657e+00
0.005000	2.264904e+00	2.306008e+00	2.289394e+00	2.261944e+00	-2.261401e+00	-2.257441e+00	-2.277733e+00	-2.309564e+00	2.234591e+00	-2.249115e+00	2.264957e+00	-2.266543e+00
0.006000	2.267651e+00	2.315269e+00	2.296162e+00	2.264152e+00	-2.263104e+00	-2.258919e+00	-2.282697e+00	-2.319546e+00	2.232241e+00	-2.249106e+00	2.267380e+00	-2.269483e+00
0.007000	2.270471e+00	2.324505e+00	2.302986e+00	2.266424e+00	-2.264750e+00	-2.260465e+00	-2.287758e+00	-2.329539e+00	2.229954e+00	-2.249137e+00	2.269784e+00	-2.272475e+00
0.008000	2.273362e+00	2.333711e+00	2.309868e+00	2.268758e+00	-2.266336e+00	-2.262076e+00	-2.292914e+00	-2.339541e+00	2.227728e+00	-2.249206e+00	2.272167e+00	-2.275520e+00
0.009000	2.276323e+00	2.342885e+00	2.316805e+00	2.271155e+00	-2.267862e+00	-2.263752e+00	-2.298165e+00	-2.349552e+00	2.225564e+00	-2.249313e+00	2.274529e+00	-2.278618e+00
0.010000	2.279353e+00	2.352026e+00	2.323797e+00	2.273616e+00	-2.269326e+00	-2.265491e+00	-2.303510e+00	-2.359570e+00	2.223462e+00	-2.249459e+00	2.276870e+00	-2.281768e+00
0.011000	2.282452e+00	2.361130e+00	2.330845e+00	2.276140e+00	-2.270728e+00	-2.267294e+00	-2.308948e+00	-2.369592e+00	2.221422e+00	-2.249644e+00	2.279190e+00	-2.284973e+00
0.012000	2.285618e+00	2.370196e+00	2.337946e+00	2.278727e+00	-2.272066e+00	-2.269159e+00	-2.314479e+00	-2.379618e+00	2.219443e+00	-2.249866e+00	2.281489e+00	-2.288231e+00
0.013000	2.288848e+00	2.379219e+00	2.345104e+00	2.281377e+00	-2.273341e+00	-2.271086e+00	-2.320098e+00	-2.389644e+00	2.217525e+00	-2.250127e+00	2.283766e+00	-2.291543e+00
0.014000	2.292142e+00	2.388197e+00	2.352313e+00	2.284091e+00	-2.274550e+00	-2.273072e+00	-2.325808e+00	-2.399668e+00	2.215667e+00	-2.250424e+00	2.286021e+00	-2.294908e+00
0.015000	2.295497e+00	2.397128e+00	2.359576e+00	2.286866e+00	-2.275692e+00	-2.275118e+00	-2.331604e+00	-2.409689e+00	2.213869e+00	-2.250759e+00	2.288254e+00	-2.298326e+00
0.016000	2.298914e+00	2.406009e+00	2.366892e+00	2.289706e+00	-2.276769e+00	-2.277225e+00	-2.337488e+00	-2.419706e+00	2.212132e+00	-2.251132e+00	2.290465e+00	-2.301800e+00
0.017000	2.302388e+00	2.414836e+00	2.374259e+00	2.292610e+00	-2.277776e+00	-2.279388e+00	-2.343457e+00	-2.429713e+00	2.210456e+00	-2.251541e+00	2.292654e+00	-2.305328e+00
0.018000	2.305919e+00	2.423605e+00	2.381677e+00	2.295574e+00	-2.278713e+00	-2.281606e+00	-2.349506e+00	-2.439711e+00	2.208838e+00	-2.251987e+00	2.294818e+00	-2.308909e+00
0.019000	2.309505e+00	2.432316e+00	2.389147e+00	2.298604e+00	-2.279582e+00	-2.283883e+00	-2.355639e+00	-2.449696e+00	2.207282e+00	-2.252470e+00	2.296961e+00	-2.312546e+00
0.020000	2.313143e+00	2.440962e+00	2.396666e+00	2.301694e+00	-2.280378e+00	-2.286212e+00	-2.361849e+00	-2.459664e+00	2.205783e+00	-2.252989e+00	2.299080e+00	-2.316236e+00
0.021000	2.316830e+00	2.449542e+00	2.404233e+00	2.304849e+00	-2.281104e+00	-2.288595e+00	-2.368135e+00	-2.469615e+00	2.204343e+00	-2.253544e+00	2.301176e+00	-2.319982e+00
0.022000	2.320565e+00	2.458051e+00	2.411850e+00	2.308065e+00	-2.281755e+00	-2.291031e+00	-2.374496e+00	-2.479544e+00	2.202963e+00	-2.254135e+00	2.303248e+00	-2.323782e+00
0.023000	2.324345e+00	2.466487e+00	2.419515e+00	2.311345e+00	-2.282334e+00	-2.293518e+00	-2.380928e+00	-2.489449e+00	2.201640e+00	-2.254762e+00	2.305296e+00	-2.327637e+00
0.024000	2.328167e+00	2.474844e+00	2.427226e+00	2.314685e+00	-2.282836e+00	-2.296056e+00	-2.387429e+00	-2.499326e+00	2.200376e+00	-2.255423e+00	2.307318e+00	-2.331546e+00
0.025000	2.332028e+00	2.483119e+00	2.434984e+00	2.318089e+00	-2.283265e+00	-2.298643e+00	-2.393996e+00	-2.509172e+00	2.199170e+00	-2.256121e+00	2.309317e+00	-2.335511e+00
0.026000	2.335926e+00	2.491309e+00	2.442787e+00	2.321554e+00	-2.283616e+00	-2.301277e+00	-2.400626e+00	-2.518985e+00	2.198021e+00	-2.256853e+00	2.311291e+00	-2.339531e+00
0.027000	2.339856e+00	2.499409e+00	2.450636e+00	2.325081e+00	-2.283890e+00	-2.303960e+00	-2.407317e+00	-2.528759e+00	2.196929e+00	-2.257620e+00	2.313240e+00	-2.343605e+00
0.028000	2.343816e+00	2.507414e+00	2.458527e+00	2.328669e+00	-2.284084e+00	-2.306688e+00	-2.414063e+00	-2.538492e+00	2.195895e+00	-2.258421e+00	2.315161e+00	-2.347734e+00
0.029000	2.347801e+00	2.515320e+00	2.466461e+00	2.332318e+00	-2.284199e+00	-2.309460e+00	-2.420862e+00	-2.548179e+00	2.194917e+00	-2.259257e+00	2.317058e+00	-2.351918e+00
0.030000	2.351808e+00	2.523123e+00	2.474436e+00	2.336027e+00	-2.284234e+00	-2.312275e+00	-2.427710e+00	-2.557817e+00	2.193995e+00	-2.260126e+00	2.318927e+00	-2.356157e+00
0.031000	2.355834e+00	2.530818e+00	2.482454e+00	2.339798e+00	-2.284188e+00	-2.315134e+00	-2.434604e+00	-2.567401e+00	2.193130e+00	-2.261028e+00	2.320770e+00	-2.360450e+00
0.032000	2.359873e+00	2.538400e+00	2.490510e+00	2.343629e+00	-2.284060e+00	-2.318033e+00	-2.441537e+00	-2.576927e+00	2.192322e+00	-2.261965e+00	2.322587e+00	-2.364799e+00
0.033000	2.363922e+00	2.545864e+00	2.498606e+00	2.347520e+00	-2.283849e+00	-2.320971e+00	-2.448508e+00	-2.586390e+00	2.191568e+00	-2.262934e+00	2.324375e+00	-2.369202e+00
0.034000	2.367975e+00	2.553204e+00	2.506738e+00	2.351470e+00	-2.283553e+00	-2.323949e+00	-2.455509e+00	-2.595787e+00	2.190871e+00	-2.263937e+00	2.326136e+00	-2.373661e+00
0.035000	2.372029e+00	2.560416e+00	2.514909e+00	2.355481e+00	-2.283174e+00	-2.326963e+00	-2.462538e+00	-2.605111e+00	2.190228e+00	-2.264972e+00	2.327868e+00	-2.378174e+00
0.036000	2.376079e+00	2.567495e+00	2.523115e+00	2.359550e+00	-2.282710e+00	-2.330015e+00	-2.469589e+00	-2.614358e+00	2.189641e+00	-2.266040e+00	2.329572e+00	-2.382741e+00
0.037000	2.380118e+00	2.574433e+00	2.531355e+00	2.363678e+00	-2.282159e+00	-2.333101e+00	-2.476656e+00	-2.623522e+00	2.189109e+00	-2.267139e+00	2.331247e+00	-2.387363e+00
0.038000	2.384140e+00	2.581225e+00	2.539629e+00	2.367864e+00	-2.281521e+00	-2.336220e+00	-2.483733e+00	-2.632597e+00	2.188632e+00	-2.268271e+00	2.332893e+00	-2.392040e+00
0.039000	2.388140e+00	2.587866e+00	2.547934e+00	2.372109e+00	-2.280795e+00	-2.339372e+00	-2.490814e+00	-2.641580e+00	2.188209e+00	-2.269435e+00	2.334509e+00	-2.396771e+00
0.040000	2.392113e+00	2.594348e+00	2.556270e+00	2.376411e+00	-2.279982e+00	-2.342555e+00	-2.497894e+00	-2.650462e+00	2.187841e+00	-2.270631e+00	2.336096e+00	-2.401557e+00
0.041000	2.396050e+00	2.600666e+00	2.564635e+00	2.380771e+00	-2.279078e+00	-2.345767e+00	-2.504964e+00	-2.659238e+00	2.187527e+00	-2.271856e+00	2.337650e+00	-2.406396e+00
0.042000	2.399945e+00	2.606812e+00	2.573028e+00	2.385187e+00	-2.278083e+00	-2.349008e+00	-2.512019e+00	-2.667902e+00	2.187268e+00	-2.273113e+00	2.339173e+00	-2.411288e+00
0.043000	2.403792e+00	2.612780e+00	2.581448e+00	2.389660e+00	-2.276999e+00	-2.352277e+00	-2.519051e+00	-2.676445e+00	2.187062e+00	-2.274401e+00	2.340665e+00	-2.416234e+00
0.044000	2.407582e+00	2.618562e+00	2.589893e+00	2.394188e+00	-2.275822e+00	-2.355571e+00	-2.526052e+00	-2.684865e+00	2.186912e+00	-2.275719e+00	2.342125e+00	-2.421233e+00
0.045000	2.411308e+00	2.624151e+00	2.598360e+00	2.398772e+00	-2.274554e+00	-2.358888e+00	-2.533014e+00	-2.693149e+00	2.186814e+00	-2.277067e+00	2.343552e+00	-2.426286e+00
0.046000	2.414961e+00	2.629539e+00	2.606850e+00	2.403411e+00	-2.273192e+00	-2.362230e+00	-2.539928e+00	-2.701293e+00	2.186771e+00	-2.278444e+00	2.344945e+00	-2.431391e+00
0.047000	2.418533e+00	2.634718e+00	2.615360e+00	2.408105e+00	-2.271736e+00	-2.365593e+00	-2.546787e+00	-2.709288e+00	2.186783e+00	-2.279851e+00	2.346306e+00	-2.436550e+00
0.048000	2.422014e+00	2.639679e+00	2.623888e+00	2.412852e+00	-2.270185e+00	-2.368976e+00	-2.553579e+00	-2.717126e+00	2.186848e+00	-2.281286e+00	2.347631e+00	-2.441760e+00
0.049000	2.425395e+00	2.644416e+00	2.632432e+00	2.417653e+00	-2.268538e+00	-2.372377e+00	-2.560296e+00	-2.724799e+00	2.186967e+00	-2.282751e+00	2.348922e+00	-2.447021e+00
0.050000	2.428666e+00	2.648918e+00	2.640992e+00	2.422507e+00	-2.266796e+00	-2.375798e+00	-2.566928e+00	-2.732299e+00	2.187142e+00	-2.284245e+00	2.350177e+00	-2.452336e+00
0.051000	2.431817e+00	2.653176e+00	2.649564e+00	2.427413e+00	-2.264957e+00	-2.379234e+00	-2.573463e+00	-2.739615e+00	2.187371e+00	-2.285767e+00	2.351396e+00	-2.457701e+00
0.052000	2.434835e+00	2.657181e+00	2.658147e+00	2.432372e+00	-2.263021e+00	-2.382684e+00	-2.579890e+00	-2.746739e+00	2.187655e+00	-2.287317e+00	2.352579e+00	-2.463117e+00
0.053000	2.437712e+00	2.660924e+00	2.666740e+00	2.437382e+00	-2.260988e+00	-2.386149e+00	-2.586199e+00	-2.753662e+00	2.187995e+00	-2.288895e+00	2.353726e+00	-2.468585e+00
0.054000	2.440433e+00	2.664394e+00	2.675338e+00	2.442442e+00	-2.258856e+00	-2.389626e+00	-2.592375e+00	-2.760371e+00	2.188389e+00	-2.290500e+00	2.354833e+00	-2.474101e+00
0.055000	2.442986e+00	2.667581e+00	2.683942e+00	2.447554e+00	-2.256625e+00	-2.393115e+00	-2.598408e+00	-2.766860e+00	2.188841e+00	-2.292132e+00	2.355903e+00	-2.479668e+00
0.056000	2.445359e+00	2.670473e+00	2.692547e+00	2.452714e+00	-2.254293e+00	-2.396611e+00	-2.604282e+00	-2.773113e+00	2.189347e+00	-2.293790e+00	2.356933e+00	-2.485283e+00
0.057000	2.447536e+00	2.673060e+00	2.701152e+00	2.457923e+00	-2.251862e+00	-2.400115e+00	-2.609984e+00	-2.779122e+00	2.189911e+00	-2.295476e+00	2.357924e+00	-2.490948e+00
0.058000	2.449506e+00	2.675331e+00	2.709755e+00	2.463182e+00	-2.249331e+00	-2.403627e+00	-2.615499e+00	-2.784875e+00	2.190533e+00	-2.297188e+00	2.358875e+00	-2.496662e+00
0.059000	2.451250e+00	2.677273e+00	2.718352e+00	2.468489e+00	-2.246697e+00	-2.407144e+00	-2.620813e+00	-2.790359e+00	2.191213e+00	-2.298926e+00	2.359784e+00	-2.502421e+00
0.060000	2.452755e+00	2.678875e+00	2.726943e+00	2.473842e+00	-2.243963e+00	-2.410665e+00	-2.625908e+00	-2.795563e+00	2.191952e+00	-2.300689e+00	2.360651e+00	-2.508229e+00
0.061000	2.454005e+00	2.680122e+00	2.735522e+00	2.479242e+00	-2.241126e+00	-2.414188e+00	-2.630769e+00	-2.800472e+00	2.192750e+00	-2.302478e+00	2.361475e+00	-2.514083e+00
0.062000	2.454980e+00	2.681003e+00	2.744087e+00	2.484689e+00	-2.238186e+00	-2.417713e+00	-2.635377e+00	-2.805075e+00	2.193610e+00	-2.304292e+00	2.362258e+00	-2.519983e+00
0.063000	2.455665e+00	2.681503e+00	2.752636e+00	2.490181e+00	-2.235143e+00	-2.421238e+00	-2.639714e+00	-2.809357e+00	2.194532e+00	-2.306132e+00	2.362997e+00	-2.525930e+00
0.064000	2.456039e+00	2.681608e+00	2.761166e+00	2.495717e+00	-2.231997e+00	-2.424761e+00	-2.643761e+00	-2.813301e+00	2.195516e+00	-2.307995e+00	2.363690e+00	-2.531920e+00
0.065000	2.456084e+00	2.681304e+00	2.769673e+00	2.501297e+00	-2.228746e+00	-2.428281e+00	-2.647498e+00	-2.816895e+00	2.196563e+00	-2.309883e+00	2.364337e+00	-2.537955e+00
0.066000	2.455778e+00	2.680576e+00	2.778153e+00	2.506921e+00	-2.225391e+00	-2.431797e+00	-2.650904e+00	-2.820124e+00	2.197677e+00	-2.311795e+00	2.364939e+00	-2.544034e+00
0.067000	2.455100e+00	2.679408e+00	2.786604e+00	2.512589e+00	-2.221933e+00	-2.435308e+00	-2.653958e+00	-2.822968e+00	2.198857e+00	-2.313731e+00	2.365494e+00	-2.550153e+00
